EventLog,RecordNumber,TimeGenerated,TimeWritten,EventID,EventType,EventTypeName,EventCategory,EventCategoryName,SourceName,Strings,ComputerName,SID,Message,Data
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2875,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2876,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2877,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2878,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2879,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2880,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2881,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2882,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2883,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2884,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2885,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2886,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2887,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2888,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2889,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2890,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2891,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2892,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2893,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2894,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2895,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2896,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2897,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2898,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2899,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2900,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2901,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2902,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2903,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2904,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2905,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2906,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2907,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2908,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2909,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2910,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2911,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2912,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2913,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2914,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2915,2021/9/7 16:05,2021/9/7 16:05,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2916,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2917,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2918,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2919,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2920,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2921,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2922,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2923,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2924,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2925,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2926,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2927,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2928,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2929,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2930,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2931,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2932,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2933,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2934,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2935,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2936,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2937,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2938,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2939,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2940,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2941,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
G:\Program Files (x86)\Log Parser 2.2\remote.evtx,2942,2021/9/7 16:06,2021/9/7 16:06,261,4,Information event,0,None,Microsoft-Windows-TerminalServices-RemoteConnectionManager,RDP-Tcp,USER-20200925IG,S-1-5-20,"The description for Event ID 261 in Source ""Microsoft-Windows-TerminalServices-RemoteConnectionManager"" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer",
